-31.027210,-2532.288548,75.820302
-34.417529,-2531.645820,74.427372
-39.999673,-2529.829447,71.546334
-40.727950,-2529.635019,71.170458
-46.803538,-2527.274156,67.328640
-46.836824,-2527.262863,67.307592
-47.733356,-2526.834283,66.623169
-52.581814,-2524.569108,62.921799
-52.748164,-2524.466015,62.769833
-56.310197,-2522.248816,59.515794
-57.866545,-2521.304869,58.094017
-57.923083,-2521.271190,58.042368
-62.335413,-2517.904429,53.232321
-62.813493,-2517.535454,52.711148
-66.191272,-2514.267005,48.304883
-67.216271,-2513.293718,46.967785
-69.564223,-2510.489407,43.270157
-71.095528,-2508.784384,40.858609
-72.531643,-2506.440090,38.085450
-74.395731,-2504.256221,34.485870
-75.291129,-2502.482750,32.309362
-77.126093,-2498.457401,27.848983
-77.310934,-2497.832483,27.258146
-77.510277,-2496.731209,26.620953
-78.375007,-2491.684785,23.856881
-78.943416,-2485.750489,22.039987
-79.041529,-2484.767678,21.726373
-79.246380,-2481.175003,21.071574
-79.401840,-2477.375127,20.365011
-79.420941,-2476.487650,20.278198
-79.600234,-2469.701570,19.463313
-79.629285,-2467.720306,19.331273
-79.731703,-2461.848040,18.865788
-79.755233,-2459.174540,18.758840
-79.801062,-2453.827487,18.550552
-79.811319,-2450.816648,18.503934
-79.823265,-2445.680124,18.449639
-79.820871,-2442.583888,18.460517
-79.800481,-2437.411784,18.553191
-79.785454,-2434.472060,18.621488
-79.725673,-2429.003544,18.893190
-79.701039,-2426.491996,19.005155
-79.576675,-2420.395792,19.570386
-79.549457,-2418.692553,19.694092
-79.349894,-2411.578869,20.601107
-79.338193,-2411.053606,20.654286
-79.246380,-2408.538779,21.071574
-78.980273,-2403.608450,21.922175
-78.940394,-2402.501238,22.049647
-78.954680,-2395.450911,22.003982
-78.998099,-2394.405847,21.865196
-79.246380,-2387.445889,21.071574
-79.264755,-2386.728705,20.988061
-79.266216,-2386.625951,20.981420
-79.389704,-2378.857643,20.420168
-79.395717,-2378.070631,20.392838
-79.447902,-2370.807076,20.155660
