Ending Spin,Theta,Collision Count,Min Adiabaticity
0.9764847287644711,41.38512285951516,13,0.44102705783608176
0.9981529096853895,50.131345985879555,21,0.2905727238027872
0.9783452394349157,42.563865215378165,27,0.3387914060211259
0.9895704836986102,39.366472368726,21,0.366383781298536
0.9600244433989636,35.978099156941,11,0.2364672151013571
0.9899335689439029,47.99375847864105,24,0.29915962096588555
0.9761434787646495,45.10820864021536,21,0.47147626170678353
0.9881396231762803,24.3924902503847,8,0.3139286015311622
0.9783755708967646,39.82286293379987,14,0.3589234153489891
0.9438048939224952,41.81213126297961,13,0.36616195264626455
0.9899912982018528,44.58105953364292,14,0.38025854509232293
0.9749891344439742,37.1901401515578,17,0.2666636774702538
0.9896313974061124,29.064918645267873,8,0.27944923706256364
0.8672973041602968,28.117579841215434,8,0.34630959964878383
0.9846436647578755,33.43021126637558,12,0.3549418369971094
0.965523491689208,51.88544823473667,19,0.47615636415776763
0.9937357677324777,39.91874149672639,12,0.2526471413525137
0.979362621755134,19.722844997356454,5,0.3041274008009223
0.9932327912162742,33.65969347016319,10,0.19953130720194798
0.9482409610406491,42.20131962827854,14,0.4051239445031704
0.9991707036835897,48.516598414342006,23,0.28226414555026413
0.9991529558811956,39.92453178058486,12,0.26879406978721937
0.9721972394547396,46.17026905826417,19,0.3631061322958637
0.9863756447386495,45.85990475850295,14,0.3149817432415641
0.9881042286466999,49.9510442787148,19,0.42412280488875165
0.9935495448027276,37.33400579074251,16,0.27059134993575096
0.9937197038046878,18.504840796600867,4,0.1449254894580081
0.9927737196281444,52.4536119118293,22,0.3866839675269063
0.9553840420390131,32.28604209804666,11,0.2545138952269552
0.9442129040818213,42.28095075662375,14,0.34070622152182295
0.8898033830547286,43.24852238125007,14,0.42539160375042073
0.999602979556058,36.28789841178623,12,0.3069667003887392
0.9711472861351722,50.10884078529452,21,0.34710683881716026
0.9944746673023107,34.731777722386674,10,0.4258825606378242
0.9782651539437157,47.06799811396037,18,0.36469070483493815
0.918958912736439,44.121630120905095,14,0.3951903894069175
0.9982505666726714,22.32622469329544,6,0.3664529989966252
0.9973057598305864,44.72090270313298,14,0.43137272629265266
0.8970034349641038,52.78389020350427,18,0.4344705784170169
0.9504091201516991,48.67517227815755,18,0.45355739642326004
0.941272540795184,37.95979330041815,11,0.3056702106580749
0.986302094810327,20.304554954013785,5,0.25188446651161
0.9935770844228214,16.71385373485684,4,0.27325423822770756
0.9800018501084009,24.801324599245426,6,0.2593398470480146
0.9876650971755422,42.95284459446359,12,0.30131861571273943
0.9978091435758695,26.03534883298342,7,0.3429464670777459
0.9929974690529254,26.065926339377288,7,0.3827576649903724
0.9815154282058061,33.296565529133105,13,0.31040793862044663
0.9624278292319782,24.52141612252529,8,0.30375518521279027
0.9969545921585897,36.04707224679801,13,0.3353077537080315
0.9460853077104879,34.501416653150415,10,0.4009337618109302
0.9980856949737799,50.45129214454563,20,0.4612377557804833
0.9769777788532971,41.662103230852466,15,0.33791912546792285
0.9967014469406316,48.22782805711645,19,0.4107777692841554
0.9948578162734224,37.81103495999457,29,0.39343389695889935
0.9851801388990629,13.928885169768884,4,0.27466660199854065
0.9894577047331333,26.706503978082978,9,0.2564395727697154
0.9752080700207646,34.080551644384734,12,0.29892625278539636
0.958157061041994,32.78741557014523,9,0.35887087472815155
0.9906610255403828,38.76018035724517,11,0.35393304198073744
0.983395814498067,52.45885235401116,24,0.33782662694767296
0.9965310335481261,15.481280356664344,4,0.31846728465273366
0.9652170953343212,43.511761427327066,14,0.41757346766222664
0.9877505190604462,10.80570505793264,4,0.2674832988913422
0.963975485472889,43.67573313735901,13,0.34694465612243197
0.9979960408451203,24.149310875509126,7,0.31946983243277016
0.9795314316784135,48.63334977364655,19,0.36288244339411924
0.9618783202799503,51.13837841629818,19,0.31010852804765376
0.915593197530358,41.04945430353214,13,0.4739935361991003
0.9728435405879408,44.65606864178824,14,0.44089290940074466
0.991649967771559,39.86039355442898,15,0.34011098218840563
0.9398110330948504,49.53693430520693,18,0.4526008935888621
0.9271478807450302,43.048233835050034,13,0.38080331951158414
0.9704801055421689,51.47352107404958,20,0.5126105679781529
0.9780069956602914,21.31285766176079,5,0.3231858273890004
0.9745264391013401,33.81078843081032,9,0.34984554959290326
0.9686288280295745,12.643505229694567,3,0.31532396385645917
0.8898008239590439,49.0878449357303,16,0.31985393325410155
0.9611416489608277,46.772949863617804,17,0.34862631441902203
0.9787893901447164,13.870464701637257,3,0.2807763588358609
0.9966521828324056,20.42506807976484,5,0.24043051896057863
0.9197493442114616,33.40583623029977,10,0.36846506276369295
0.9985328464405114,7.067275604053342,2,0.18804120922201562
0.9966118560180698,22.62257034117222,7,0.22971754145453116
0.9862050833298686,26.561953785163773,9,0.3544873730799191
0.989873606845635,38.22168549950054,12,0.35920462053163493
0.9975488913564824,32.57238137913249,9,0.24661889678999874
0.9737471989356089,36.835394489285264,11,0.3844368010744787
0.9814273701942315,49.21352271216432,32,0.346945035913888
0.9804108618694964,47.001064291561235,22,0.3310869217665451
0.9666901979689916,38.894128696815706,14,0.28247706562227515
0.8639737253120952,51.014814464948536,17,0.467449358146814
0.9959966312025084,5.917708563244863,1,0.2753239929973972
0.961080192536631,49.23747802940911,40,0.3301866231710225
0.9961619799129001,32.23799851681095,10,0.23688177139501473
0.9885273566753167,31.521026956590724,10,0.26207929799901636
0.9956324411838524,28.972100673593424,9,0.3554220487395332
0.9873501352386524,30.242970731045673,15,0.32089719262408906
0.9988158903879287,4.116551647743923,1,0.31891816313825505
0.9942029298070592,27.02146007667736,9,0.29485920012219147
0.9976744255208463,16.68956947549975,4,0.31331275285772625
0.9820507164326867,37.69415280573279,20,0.3314375105796638
0.9437887995535391,42.6594376015045,15,0.43006101158951837
0.9487221609749137,49.63450719756249,16,0.42812804547568567
0.9471470603226875,36.9727192874421,11,0.3260630324767024
0.9771966575534997,52.35446153984401,19,0.4631080837186468
0.9914249860485718,31.891409539583226,14,0.3552447265670645
0.9682723348429659,53.12657191525447,26,0.450533035779325
0.9359372303969414,43.1757220388923,13,0.31477971162280416
0.9907352905131843,28.008397956739607,7,0.2736483401065484
0.993287572379007,47.09838331125689,14,0.40827315920826523
0.9956881055700784,22.516477233848914,6,0.34628644956759247
0.9891997450263772,7.283226256984523,2,0.2173152193420347
0.9494559353145925,42.087048408889494,13,0.2970356037318535
0.9946599472755138,41.44884850986407,28,0.3210868902723882
0.9893580521146854,44.43852776994234,17,0.4407454742734298
0.930051823623815,44.17248590452538,15,0.35551803843360985
0.9943323761401157,46.64567240060749,16,0.3075136264693743
0.9996376248883532,9.241036954876988,2,0.34166699339247547
0.9600408397352956,43.52690248420111,13,0.4364803395641616
0.9599133452428721,34.23312363520946,10,0.30507310890639144
0.9628446357670402,51.86280980122399,19,0.30868225582691444
0.9755193218141144,37.452266196027395,25,0.3188594429968316
0.977945473903324,33.25899635482211,13,0.3540751225701117
0.9753191882825053,47.620703042714965,19,0.3773728055248368
0.9313603923430832,45.516243907590166,15,0.3372964389629323
0.9928756671610703,45.97976401600628,34,0.4122765127293327
0.9854226245285492,26.153268222243742,7,0.26513740279600984
0.9912237613219679,14.200487623837397,3,0.29077038957805235
0.9964939576765146,27.37845363790675,8,0.40763361148288596
0.9655043474729325,51.373663276709344,18,0.42051928809084804
0.996014422635297,28.761713500509618,8,0.33179049393105375
0.9439443132902313,32.89239122635882,20,0.3076830953250042
0.9971629087608226,11.696969988492043,3,0.3362213738540301
0.9985536000825683,17.946628931843982,4,0.20190853781173165
0.9952937041392622,21.73473309322825,5,0.26905782717055965
0.9896844711526063,25.316379058118994,7,0.2917851253139223
0.9849960040942548,27.322141417514082,8,0.24288456515594617
0.9924424897793446,28.184492210296494,8,0.35543834760347276
0.866559052781295,36.08336784963151,11,0.2841816281582481
0.9941252146280143,40.54711119850354,15,0.2754837054045383
0.9864949632232436,26.38184216117511,8,0.29425042256835676
